District Id,Location Name
271,Athibung
271,Kebai Khelma
271,Nsong
271,Tening
272,Senapati
272,Mao-Maram
272,Paomata
272,Purul 
272,Sadar Hills West
272,Saitu-Gamphazol 
272,Sadar Hills East
273,Tamenglong 
273,Tamenglong West
273,Tamenglong North 
273,Nungba
274,Churachandpur
274,Tipaimukh 
274,Thanlon 
274,Churachandpur North
274,Singngat
275,Bishnupur
275,Nambol  
275,Moirang
276,Thoubal
276,Lilong
276,Thoubal 
276,Kakching
277,Imphal West
277,Lamshang
277,Patsoi 
277,Lamphelpat
277,Wangoi
278,Imphal East
278,Jiribam 
278,Sawombung 
278,Porompat
278,Keirao Bitra
279,Ukhrul
279,Ukhrul North 
279,Ukhurl Central
279,Kamjong-Chassad
279,Phungyar-Phaisat
279,Ukhrul South
280,Chandel
280,Machi
280,Tengnoupal 
280,Chandel 
280,Chakpikarong 
281,Mamit
281,Zawlnuam
281,West Phaileng
281,Reiek
282,Kolasib
282, 'N' Thingdawl
282,Bilkhawthlir
283,Aizawl
283,Darlawn
283,Phullen
